TimeStamp(epoch),mAccelerometerMagnitude(m/s^2),mAccelerometerX(m/s^2),mAccelerometerY(m/s^2),mAccelerometerZ(m/s^2),mGyroscopeMagnitude(rad/s),mGyroscopeX(rad/s),mGyroscopeY(rad/s),mGyroscopeZ(rad/s) 
1565633161395, 7.6712513, 0.4143384, -7.4269557, -1.8753004, 1.0291519, -0.49854377, 0.6498113, -0.62317973
1565633161395, 7.714485, 0.3520679, -7.551497, -1.5376027, 1.0560522, -0.5187838, 0.716923, -0.5763081
1565633161405, 7.703788, 0.3544629, -7.592212, -1.2573853, 1.0705076, -0.5390238, 0.76059884, -0.52624065
1565633161405, 7.8462934, 0.39757326, -7.726333, -1.3076807, 1.0816296, -0.5496765, 0.8000136, -0.47723848
1565633161416, 7.9021516, 0.5292993, -7.814949, -1.0442286, 1.0899217, -0.5454154, 0.8319715, -0.44528055
1565633161416, 8.058378, 0.6394702, -7.9849954, -0.8765772, 1.1119019, -0.5475459, 0.87351686, -0.4165184
1565633161425, 8.236716, 0.7209009, -8.147857, -0.96758795, 1.1228322, -0.55074173, 0.9033443, -0.37603834
1565633161426, 8.343389, 0.88376224, -8.231683, -1.0346485, 1.1465913, -0.535828, 0.94595486, -0.36432046
1565633161435, 8.498088, 1.0633887, -8.377779, -0.9484278, 1.1520026, -0.5422196, 0.9598033, -0.33449304
1565633161435, 8.800062, 1.2741505, -8.660391, -0.9029224, 1.1603473, -0.54435015, 0.9800433, -0.29933932
1565633161445, 8.9265175, 1.3819263, -8.770562, -0.92208254, 1.1706374, -0.54648066, 0.9960223, -0.28229508
1565633161446, 9.121092, 1.5088624, -8.947793, -0.9244776, 1.1755685, -0.551807, 1.0024139, -0.2695119
1565633161452, 9.467272, 1.6477735, -9.259146, -1.0873389, 1.1824484, -0.55606806, 1.0130665, -0.25033715
1565633161453, 9.7502985, 1.839375, -9.524993, -0.97956306, 1.2071383, -0.56459016, 1.0396981, -0.2396845
1565633161462, 10.055262, 1.9782863, -9.79563, -1.1136842, 1.2334281, -0.5763081, 1.0652645, -0.23329292
1565633161463, 10.277869, 2.088457, -9.989627, -1.2166699, 1.2535714, -0.5837649, 1.0887003, -0.2130529
1565633161472, 10.548503, 2.095642, -10.262659, -1.2478052, 1.3154976, -0.59867865, 1.1526161, -0.20879184
1565633161473, 10.741649, 2.0046315, -10.480606, -1.2334352, 1.370398, -0.60293967, 1.2133362, -0.20559604
1565633161482, 11.118549, 2.078877, -10.854229, -1.219065, 1.4281137, -0.6103965, 1.2772521, -0.18855181
1565633161483, 11.323827, 1.9040406, -11.108101, -1.101709, 1.4878317, -0.62317973, 1.3401027, -0.17150758
1565633161493, 11.506309, 1.6070582, -11.338023, -1.1232642, 1.5336987, -0.6199839, 1.397627, -0.12037488
1565633161495, 11.459322, 1.1879297, -11.354788, -0.9867481, 1.5637422, -0.608266, 1.4391723, -0.06391586
1565633161502, 11.598501, 0.9029224, -11.553575, -0.4742139, 1.5572916, -0.5763081, 1.4466292, 0.017044231
1565633161505, 11.7588415, 0.6682105, -11.737991, -0.2083667, 1.5243505, -0.52624065, 1.4285196, 0.0777643
1565633161512, 11.884642, 0.4239185, -11.876903, 0.06466553, 1.4530305, -0.4644553, 1.3667343, 0.16618125
1565633161513, 11.924349, 0.22752686, -11.915223, 0.40715334, 1.3478706, -0.37284255, 1.2697952, 0.25566345
1565633161522, 11.952403, 0.39996827, -11.929593, 0.62031007, 1.2144029, -0.2695119, 1.1323761, 0.34621096
1565633161523, 12.06118, 0.4263135, -12.034974, 0.6706055, 1.0767289, -0.17257284, 0.9800433, 0.4111921
1565633161535, 12.3610325, 0.7879615, -12.329561, 0.39517823, 0.96788234, -0.066046394, 0.83516735, 0.48469532
1565633161536, 12.668105, 1.2621753, -12.604988, 0.045505375, 0.8915016, 0.00958738, 0.71798825, 0.52837116
1565633161545, 12.90921, 1.5184424, -12.808565, -0.53169435, 0.851003, 0.07350325, 0.6178534, 0.58056915
1565633161545, 13.260173, 1.8465601, -13.081597, -1.1376343, 0.84927833, 0.111852765, 0.55287224, 0.6348976
1565633161555, 13.563387, 2.1770728, -13.268409, -1.7818946, 0.8613274, 0.11717909, 0.5187838, 0.6775082
1565633161556, 13.781506, 2.308799, -13.371394, -2.4093897, 0.8961027, 0.101200126, 0.51771855, 0.72437984
1565633161563, 14.058691, 2.4764502, -13.51749, -2.9650342, 0.94776094, 0.06178534, 0.5273059, 0.7850999
1565633161565, 14.18924, 2.311194, -13.5869465, -3.3745828, 1.0004885, 0.015978966, 0.535828, 0.8447547
1565633161573, 14.781124, 2.8955786, -14.049185, -3.5661843, 1.0572523, -0.035153728, 0.572047, 0.88843054
1565633161574, 15.122386, 3.3314724, -14.300662, -3.6164796, 1.0897697, -0.080960095, 0.59122175, 0.91186637
1565633161585, 15.239954, 3.558999, -14.401253, -3.4919386, 1.129021, -0.11611383, 0.61678815, 0.93849796
1565633161585, 15.06711, 3.6380348, -14.264737, -3.2093263, 1.1735724, -0.13635385, 0.6359629, 0.9768475
1565633161593, 14.869177, 3.5853443, -14.121036, -2.9722195, 1.2218189, -0.13635385, 0.6306366, 1.0375676
1565633161594, 14.147196, 3.3147073, -13.493541, -2.6608667, 1.2617525, -0.13741912, 0.63383234, 1.0823087
1565633161606, 14.568725, 3.7027004, -13.900694, -2.304009, 1.2908407, -0.1257012, 0.6412892, 1.1132014
1565633161607, 14.691979, 4.176914, -13.931829, -2.076482, 1.3015217, -0.07669904, 0.65194184, 1.123854
1565633161616, 14.642831, 4.385281, -13.845609, -1.8657203, 1.305075, -0.037284255, 0.6402239, 1.1366372
1565633161616, 13.912967, 3.9733377, -13.2420635, -1.5591577, 1.3385564, 0.017044231, 0.62104917, 1.1856394
1565633161627, 13.118271, 3.5733693, -12.537928, -1.456172, 1.3720213, 0.070307456, 0.59867865, 1.2325109
1565633161627, 12.518235, 3.5613942, -11.951148, -1.092129, 1.4083225, 0.13315806, 0.5613944, 1.284709
1565633161637, 12.062404, 3.6284547, -11.4625635, -0.97237796, 1.4370059, 0.20772657, 0.5209143, 1.3230585
1565633161638, 11.641701, 3.66438, -11.00751, -0.96758795, 1.4791262, 0.27696875, 0.47191215, 1.3741912
1565633161647, 11.14534, 3.781736, -10.43031, -1.0609937, 1.4925356, 0.32810146, 0.41545314, 1.3954965
1565633161648, 10.736154, 3.9685476, -9.867481, -1.465752, 1.5116489, 0.37071204, 0.36645097, 1.4189322
