TimeStamp(epoch),mAccelerometerMagnitude(m/s^2),mAccelerometerX(m/s^2),mAccelerometerY(m/s^2),mAccelerometerZ(m/s^2),mGyroscopeMagnitude(rad/s),mGyroscopeX(rad/s),mGyroscopeY(rad/s),mGyroscopeZ(rad/s) 
1565633201479, 10.424317, 9.800421, -3.3793726, -1.094524, 0.84337264, -0.3920173, -0.6530071, -0.36218992
1565633201488, 10.583899, 9.910591, -3.422483, -1.4441968, 0.87484163, -0.3749731, -0.69348717, -0.37923414
1565633201489, 10.579906, 9.874666, -3.4009278, -1.6908839, 0.9209062, -0.36645097, -0.7307714, -0.42397526
1565633201498, 10.678746, 9.956097, -3.3769777, -1.8729054, 0.9448559, -0.36432046, -0.75633776, -0.43356264
1565633201499, 10.656274, 9.848321, -3.4703834, -2.1267774, 0.9693333, -0.36645097, -0.77231675, -0.45699844
1565633201509, 10.63466, 9.81, -3.3889527, -2.318379, 0.9678032, -0.38456047, -0.75633776, -0.46552056
1565633201509, 10.549587, 9.74773, -3.3314724, -2.2752686, 0.9251188, -0.38029942, -0.7094661, -0.45593318
1565633201519, 10.494604, 9.718989, -3.2572267, -2.2513185, 0.8945818, -0.39414784, -0.65513766, -0.4644553
1565633201520, 10.473074, 9.651929, -3.300337, -2.3734643, 0.86044425, -0.39414784, -0.6125271, -0.45806372
1565633201528, 10.641921, 9.814791, -3.2644117, -2.5027955, 0.8335903, -0.40906155, -0.5539375, -0.46978164
1565633201529, 10.89893, 10.032737, -3.1997461, -2.8093581, 0.8116406, -0.4346279, -0.48469532, -0.48469532
1565633201539, 10.938662, 10.061478, -3.2069314, -2.8524685, 0.8029586, -0.46232477, -0.41438788, -0.5091964
1565633201540, 10.915583, 10.063872, -3.2189064, -2.7399025, 0.7969019, -0.4910869, -0.330232, -0.5336975
1565633201549, 11.056642, 10.207574, -3.3147073, -2.6584718, 0.77880526, -0.49321744, -0.2609898, -0.5432849
