TimeStamp(epoch),mAccelerometerMagnitude(m/s^2),mAccelerometerX(m/s^2),mAccelerometerY(m/s^2),mAccelerometerZ(m/s^2),mGyroscopeMagnitude(rad/s),mGyroscopeX(rad/s),mGyroscopeY(rad/s),mGyroscopeZ(rad/s) 
1565633655873, 10.3424835, 5.853428, -8.459209, -1.0705738, 0.35133386, -0.101200126, -0.32490566, -0.08735169
1565633655874, 10.218729, 5.745652, -8.353828, -1.2741505, 0.34842777, -0.10972224, -0.3174488, -0.09267801
1565633655883, 10.130118, 5.6618266, -8.301138, -1.2861255, 0.35178414, -0.1107875, -0.31851408, -0.10013486
1565633655884, 10.129961, 5.630691, -8.305928, -1.3867164, 0.35348484, -0.10759171, -0.32277513, -0.0958738
1565633655893, 10.089655, 5.6690116, -8.250843, -1.2597803, 0.38995516, -0.10333065, -0.35899413, -0.111852765
1565633655894, 10.056964, 5.609136, -8.260423, -1.2022998, 0.4255275, -0.10439592, -0.39521313, -0.11824436
1565633655902, 10.110132, 5.6450615, -8.260423, -1.453777, 0.43613052, -0.10439592, -0.40266997, -0.13102753
1565633655903, 10.107668, 5.527705, -8.346643, -1.3939015, 0.4407016, -0.10439592, -0.40586576, -0.13635385
1565633655913, 10.040304, 5.47262, -8.3250885, -1.2454102, 0.46848634, -0.10652645, -0.43569317, -0.13528858
1565633655914, 10.098047, 5.5253105, -8.358619, -1.2549903, 0.49019876, -0.10226539, -0.45699844, -0.14487597
1565633655923, 10.091539, 5.597161, -8.298743, -1.2813355, 0.51981634, -0.10546118, -0.4825648, -0.16192019
1565633655924, 10.057649, 5.5444703, -8.274793, -1.3939015, 0.52473, -0.08522116, -0.4910869, -0.16405073
1565633655934, 9.979966, 5.4750147, -8.248447, -1.2597803, 0.5245787, -0.08628642, -0.49002165, -0.16618125
1565633655935, 9.970574, 5.503755, -8.207732, -1.3244458, 0.51874006, -0.09054748, -0.48149952, -0.17044231
1565633655943, 9.956343, 5.336104, -8.284373, -1.4226416, 0.48196834, -0.0777643, -0.44528055, -0.16724652
1565633655944, 9.925504, 5.254673, -8.286768, -1.4944923, 0.45124355, -0.08628642, -0.4101268, -0.16724652
1565633655954, 9.949444, 5.240303, -8.327483, -1.477727, 0.42126596, -0.07989483, -0.37923414, -0.165116
1565633655955, 9.96188, 5.3169436, -8.291558, -1.4897022, 0.38521647, -0.09161274, -0.33981937, -0.15659387
1565633655965, 10.090878, 5.391189, -8.399334, -1.4873072, 0.35922638, -0.08948222, -0.30679616, -0.16405073
1565633655968, 10.03458, 5.3169436, -8.382568, -1.468147, 0.32847822, -0.082025364, -0.27377295, -0.16192019
1565633655973, 10.062248, 5.3145485, -8.406519, -1.5280225, 0.2969032, -0.07456851, -0.24501082, -0.15020229
1565633655975, 10.162649, 5.4055595, -8.47837, -1.4753321, 0.2715777, -0.06711166, -0.2130529, -0.15446335
1565633655983, 10.095214, 5.269043, -8.495134, -1.4082716, 0.27154633, -0.06711166, -0.20985709, -0.1587244
1565633655984, 10.100468, 5.2905984, -8.48316, -1.4370118, 0.2773659, -0.05219796, -0.22583607, -0.15233281
